2.88,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
2.88,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
2.88,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
3.36,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
3.36,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
3.36,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
3.36,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
3.36,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
3.36,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
3.36,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
3.36,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
3.36,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
3.36,Any_ECU_Name,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
3.36,RegularSecureECU_2,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
3.36,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
3.36,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
3.36,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
3.84,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
3.84,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
3.84,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
3.84,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
3.84,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
3.84,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
3.84,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
3.84,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
3.84,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
3.84,Any_ECU_Name,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
3.84,RegularSecureECU_2,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
3.84,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
3.84,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
3.84,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
4.32,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
4.32,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
4.32,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
4.32,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
4.32,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
4.32,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
4.32,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
4.32,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
4.32,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
4.32,Any_ECU_Name,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
4.32,RegularSecureECU_2,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
4.32,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
4.32,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
4.32,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
4.800000000000001,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
4.800000000000001,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
4.800000000000001,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
4.800000000000001,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
4.800000000000001,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
4.800000000000001,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
4.800000000000001,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
4.800000000000001,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
4.800000000000001,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
4.800000000000001,Any_ECU_Name,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
4.800000000000001,RegularSecureECU_2,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
4.800000000000001,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
4.800000000000001,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,320.625
4.800000000000001,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
5.280000000000001,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
5.280000000000001,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
5.280000000000001,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
5.280000000000001,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
5.280000000000001,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
5.280000000000001,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
5.280000000000001,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
5.280000000000001,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
5.280000000000001,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
5.280000000000001,Any_ECU_Name,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
5.280000000000001,RegularSecureECU_2,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
5.280000000000001,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
5.280000000000001,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
5.280000000000001,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
5.760000000000002,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
5.760000000000002,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
5.760000000000002,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
5.760000000000002,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
5.760000000000002,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
5.760000000000002,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
5.760000000000002,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
5.760000000000002,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
5.760000000000002,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
5.760000000000002,Any_ECU_Name,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
5.760000000000002,RegularSecureECU_2,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
5.760000000000002,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
5.760000000000002,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
5.760000000000002,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
6.240000000000002,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
6.240000000000002,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
6.240000000000002,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
6.240000000000002,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
6.240000000000002,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
6.240000000000002,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
6.240000000000002,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
6.240000000000002,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
6.240000000000002,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
6.240000000000002,Any_ECU_Name,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
6.240000000000002,RegularSecureECU_2,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
6.240000000000002,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
6.240000000000002,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
6.240000000000002,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
6.720000000000002,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
6.720000000000002,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
6.720000000000002,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
6.720000000000002,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
6.720000000000002,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
6.720000000000002,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
6.720000000000002,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
6.720000000000002,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
6.720000000000002,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
6.720000000000002,Any_ECU_Name,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
6.720000000000002,RegularSecureECU_2,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
6.720000000000002,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
6.720000000000002,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
6.720000000000002,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
7.200000000000003,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
7.200000000000003,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
7.200000000000003,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
7.200000000000003,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
7.200000000000003,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
7.200000000000003,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
7.200000000000003,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
7.200000000000003,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
7.200000000000003,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
7.200000000000003,Any_ECU_Name,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
7.200000000000003,RegularSecureECU_2,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
7.200000000000003,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
7.200000000000003,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
7.200000000000003,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
7.680000000000003,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
7.680000000000003,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
7.680000000000003,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
7.680000000000003,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
7.680000000000003,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
7.680000000000003,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
7.680000000000003,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
7.680000000000003,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
7.680000000000003,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
7.680000000000003,Any_ECU_Name,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
7.680000000000003,RegularSecureECU_2,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
7.680000000000003,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
7.680000000000003,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
7.680000000000003,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
8.160000000000004,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
8.160000000000004,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
8.160000000000004,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
8.160000000000004,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
8.160000000000004,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
8.160000000000004,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
8.160000000000004,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
8.160000000000004,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
8.160000000000004,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
8.160000000000004,Any_ECU_Name,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
8.160000000000004,RegularSecureECU_2,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
8.160000000000004,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
8.160000000000004,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
8.160000000000004,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
8.640000000000004,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
8.640000000000004,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
8.640000000000004,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
8.640000000000004,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
8.640000000000004,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
8.640000000000004,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
8.640000000000004,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
8.640000000000004,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
8.640000000000004,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
8.640000000000004,Any_ECU_Name,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
8.640000000000004,RegularSecureECU_2,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
8.640000000000004,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
8.640000000000004,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
8.640000000000004,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
9.120000000000005,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
9.120000000000005,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
9.120000000000005,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
9.120000000000005,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
9.120000000000005,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
9.120000000000005,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
9.120000000000005,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
9.120000000000005,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
9.120000000000005,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
9.120000000000005,Any_ECU_Name,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
9.120000000000005,RegularSecureECU_2,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
9.120000000000005,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
9.120000000000005,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,320.625
9.120000000000005,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
9.600000000000005,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
9.600000000000005,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
9.600000000000005,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
9.600000000000005,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
9.600000000000005,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
9.600000000000005,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
9.600000000000005,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
9.600000000000005,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
9.600000000000005,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
9.600000000000005,Any_ECU_Name,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
9.600000000000005,RegularSecureECU_2,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
9.600000000000005,RegularSecureECU_2,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
9.600000000000005,SEC 1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
9.600000000000005,SEC 1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0
10.080000000000005,RegularSecureECU_15,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
10.080000000000005,RegularSecureECU_15,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
10.080000000000005,RegularSecureECU_1,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
10.080000000000005,RegularSecureECU_1,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
10.080000000000005,RegularSecureECU_10,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
10.080000000000005,RegularSecureECU_10,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
10.080000000000005,RegularSecureECU_18,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
10.080000000000005,RegularSecureECU_18,MonitorTags.BT_ECU_TRANSMIT_BUFFER,0.0
10.080000000000005,Any_ECU_Name,MonitorTags.BT_ECU_RECEIVE_BUFFER,0
